id,dbf_id,name,text,card_set,data_first_seen,set_release_date,type,card_class,classes,rarity,cost,attack,health,durability,armor,spell_school,races,mechanics,artist,legendary,n_balance_changes,is_reprint,n_printings,original_id,flavor
WON_357,106559,Acolyte of Pain,"Whenever this minion takes damage, draw a card.",WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,COMMON,3,1,4,0,0,NONE,,,Dave Kendall,False,0,True,4,EX1_007,"He trained when he was younger to be an acolyte of joy, but things didn’t work out like he thought they would."
WON_021,102544,Ball of Spiders,"Summon three 1/1 Webspinners with ""Deathrattle: Get a random Beast.""",WONDERS,2023-08-16,,SPELL,HUNTER,HUNTER,RARE,3,0,0,0,0,NONE,,,Skan Srisuwan,False,0,True,3,AT_062,"""THEY'RE EVERYWHERE GET THEM OFF!!!"" - Everyone"
WON_326,103229,Brass Knuckles,"After your hero attacks, give a random minion in your hand +1/+1.",WONDERS,2023-08-16,,WEAPON,WARRIOR,WARRIOR,EPIC,3,2,3,0,0,NONE,,,Anton Kagounkina,False,1,True,2,CFM_631,For the goon that wants to make a fashion statement.
WON_071,102607,Burgle,Get 3 random cards (from your opponent's class).,WONDERS,2023-08-16,,SPELL,ROGUE,ROGUE,RARE,3,0,0,0,0,NONE,,,Matt Dixon,False,0,True,2,AT_033,Yoink!
WON_086,102628,Call in the Finishers,Summon four 1/1 Murlocs.,WONDERS,2023-08-16,,SPELL,SHAMAN,SHAMAN,COMMON,3,0,0,0,0,NONE,,,Mike Sass,False,0,True,2,CFM_310,When you really need a job done… but you don't really care if it gets done right.
WON_103,102646,Chamber of Viscidus,Look at 3 cards in your hand and choose one to discard. Draw two cards.,WONDERS,2023-08-16,,LOCATION,WARLOCK,WARLOCK,RARE,3,0,2,0,0,NONE,,LOCATION,Jakub Kasper,False,1,False,1,WON_103,Whose house? Ooze House.
WON_321,103224,Charged Hammer,Deathrattle: Your Hero Power becomes 'Deal 2 damage.',WONDERS,2023-08-16,,WEAPON,SHAMAN,SHAMAN,EPIC,3,2,3,0,0,NONE,,DEATHRATTLE,Peet Cooper,False,1,True,2,AT_050,You can only pick it up if you are worthy.
WON_342,105566,Convert,Put a copy of an enemy minion into your hand. It costs (1).,WONDERS,2023-08-16,,SPELL,PRIEST,PRIEST,RARE,3,0,0,0,0,NONE,,,Dan Dos Santos,False,0,True,2,AT_015,"""Are you interested in... HEALTH benefits?!"""
WON_127,102671,Disciple of C'Thun,Battlecry: Deal 2 damage. Give your C'Thun +2/+2 (wherever it is).,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,RARE,3,2,2,0,0,NONE,,BATTLECRY,Dan Scott,False,0,True,2,OG_162,"C’Thun’s recruiting pitch involves cookies, which is why it’s the most popular Old God."
WON_025,102548,Dreadscale,"At the end of your turn, deal 1 damage to all enemies.",WONDERS,2023-08-16,,MINION,HUNTER,HUNTER,LEGENDARY,3,4,2,0,0,NONE,BEAST,,Zoltan Boros,True,0,True,2,AT_063t,Let's be clear about this: ACIDMAW is the sidekick.
WON_026,102549,Durnholde Imposter,"Each turn this is in your hand, transform it into a random 3-Cost minion that gains Poisonous.",WONDERS,2023-08-16,,MINION,HUNTER,HUNTER,COMMON,3,3,3,0,0,NONE,,,Zoltan Boros,False,0,False,1,WON_026,Assassins of the Infinite Dragonflight waited for their moment to strike at Thrall before he ever became Warchief.
WON_049,102576,Enter the Coliseum,Destroy all minions except each player's highest Attack minion.,WONDERS,2023-08-16,,SPELL,PALADIN,PALADIN,EPIC,3,0,0,0,0,NONE,,,Mauricio Herrera,False,0,True,2,AT_078,You have to get past the vendors first. So many are lost to shopping...
WON_108,102652,Grimy Gadgeteer,"At the end of your turn, give a random minion in your hand +2/+2.",WONDERS,2023-08-16,,MINION,WARRIOR,WARRIOR,COMMON,3,4,3,0,0,NONE,,,Wayne Reynolds,False,0,True,2,CFM_754,"""You look like a Gadgetgun 3000-Mark IV man, am I right?"""
WON_320,103223,Healing Wave,"Restore 8 Health. Reveal a minion in each deck. If yours costs more, restore 16 instead.",WONDERS,2023-08-16,,SPELL,SHAMAN,SHAMAN,RARE,3,0,0,0,0,NATURE,,,Luca Zontini,False,0,True,2,AT_048,"Favored by shaman who study the art of restoration and healing, this spell would feel smug, if it had feelings."
WON_082,102624,Jade Lightning,Deal 3 damage. Summon a{1} {0} Jade Golem.@Deal 3 damage. Summon a Jade Golem.,WONDERS,2023-08-16,,SPELL,SHAMAN,SHAMAN,COMMON,3,0,0,0,0,NATURE,,,Phil Saunders,False,0,True,2,CFM_707,"Jade Lightning, goooo Jade Lightning!"
WON_311,103214,Keeper of Uldaman,Battlecry: Set a minion's Attack and Health to 3.,WONDERS,2023-08-16,,MINION,PALADIN,PALADIN,COMMON,3,3,4,0,0,NONE,,BATTLECRY,James Ryman,False,0,True,2,LOE_017,"U da man! No, U da man!"
WON_162,102981,King of Beasts,Taunt Has +1 Attack for each other Beast you control.,WONDERS,2023-08-16,,MINION,HUNTER,HUNTER,RARE,3,1,5,0,0,NONE,BEAST,TAUNT,Seamus Gallagher,False,0,True,2,GVG_046,He never sleeps. Not even in the mighty jungle.
WON_332,103235,Lotus Agents,"Battlecry: Discover a Druid, Rogue, or Shaman card.",WONDERS,2023-08-16,,MINION,NEUTRAL,DRUID|ROGUE|SHAMAN,RARE,3,3,3,0,0,NONE,,BATTLECRY|DISCOVER,Grace Liu,False,0,True,2,CFM_852,"Mostly, they stand around and look cool."
WON_141,102687,Menagerie Mug,Battlecry: Give 3 random friendly minions of different minion types +1/+1.,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,COMMON,3,3,3,0,0,NONE,,BATTLECRY,Ludo Lullabi & C. Luechaiwattasopon,False,1,False,2,WON_141,He's a chip off the old jug.
WON_053,102580,"Runi, Time Explorer",Battlecry: Discover a location from the FUTURE!,WONDERS,2023-08-16,,MINION,PALADIN,PALADIN,LEGENDARY,3,3,4,0,0,NONE,DRAENEI,BATTLECRY|DISCOVER,James Ryman,True,0,False,1,WON_053,"In the future, Xyrella's daughter would become a hero of time, but Nozdormu needed her now, for this moment."
WON_307,103197,Shaky Zipgunner,Deathrattle: Give a random minion in your hand +2/+2.,WONDERS,2023-08-16,,MINION,HUNTER,HUNTER,COMMON,3,4,3,0,0,NONE,,DEATHRATTLE,Andrew Hou,False,0,True,2,CFM_336,The Grimy Goons can get you any weapon you want but if you want it to not explode you gotta pay extra.
WON_309,103212,Silvermoon Portal,Give a minion +2/+2. Summon a random 2-Cost minion.,WONDERS,2023-08-16,,SPELL,PALADIN,PALADIN,COMMON,3,0,0,0,0,HOLY,,,Jimmy Lo,False,0,True,3,KAR_077,What's Millhouse Manastorm doing in Silvermoon?
WON_098,102641,Silverware Golem,"If you discard this minion, summon it.",WONDERS,2023-08-16,,MINION,WARLOCK,WARLOCK,RARE,3,3,4,0,0,NONE,,,Daren Bader,False,0,True,2,KAR_205,From the secret research labs of the Swiss Army.
WON_033,102558,Soot Spewer,"Spell Damage +1 Battlecry: If you control another Mech, get a random Fire spell.",WONDERS,2023-08-16,,MINION,MAGE,MAGE,RARE,3,3,4,0,0,NONE,MECHANICAL,BATTLECRY|SPELL_DAMAGE,Phil Saunders,False,0,True,2,GVG_123,The inventor of the goblin shredder is involved in several patent disputes with the inventor of the soot spewer.
WON_344,105688,Spellslinger,Battlecry: Both players get a random spell. Yours costs (2) less.,WONDERS,2023-08-16,,MINION,MAGE,MAGE,COMMON,3,3,4,0,0,NONE,,BATTLECRY,Andrew Hou,False,0,True,2,AT_007,"Does he sling spells, or do his spells linger about. Who can say?"
WON_097,102640,Spreading Madness,Deal 13 damage randomly split among ALL characters.,WONDERS,2023-08-16,,SPELL,WARLOCK,WARLOCK,RARE,3,0,0,0,0,SHADOW,,,Mauricio Herrera,False,0,True,2,OG_116,Most citizens of Darkshire wear those surgical masks to prevent spreading Madness to tourists.
WON_310,103213,Steward of Darkshire,"Whenever you summon a 1-Health minion, give it Divine Shield.",WONDERS,2023-08-16,,MINION,PALADIN,PALADIN,RARE,3,4,3,0,0,NONE,,,Phroilan Gardner,False,0,True,2,OG_310,Turns out divine shields are way cheaper if you buy in bulk.
WON_365,106568,Street Trickster,Spell Damage +2,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,COMMON,3,0,7,0,0,NONE,DEMON,SPELL_DAMAGE,Daria Tuzova,False,0,True,2,CFM_039,His first trick: making your wallet disappear!
WON_139,102685,Timeline Accelerator,Battlecry: Draw a Mech. It costs (2) less.,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,COMMON,3,2,2,0,0,NONE,MECHANICAL,BATTLECRY,Jaemin Kim,False,0,False,1,WON_139,"The future is NOW! No wait, NOW!"
WON_083,102625,Wicked Witchdoctor,"Whenever you cast a spell, summon a random basic Totem.",WONDERS,2023-08-16,,MINION,SHAMAN,SHAMAN,COMMON,3,3,4,0,0,NONE,,,Rafael Zanchetin,False,0,True,2,KAR_021,"You can easily defeat her by either dealing 4 damage, or dropping a house on her."
WON_312,103215,Wickerflame Burnbristle,Taunt Divine Shield Lifesteal,WONDERS,2023-08-16,,MINION,PALADIN,PALADIN,LEGENDARY,3,3,3,0,0,NONE,,DIVINE_SHIELD|LIFESTEAL|TAUNT,Matt Dixon,True,0,True,2,CFM_815,"Wickerflame spent years as a recruit for the Goons, never making the big-time because he always fired his chest-cannon too slowly. ""Hey,"" he thought, ""maybe if I keep my beard lit on fire, I can do this faster."" BOOM, promoted."
WON_338,103241,Axe Flinger,"Whenever this minion takes damage, deal 2 damage to the enemy hero.",WONDERS,2023-08-16,,MINION,WARRIOR,WARRIOR,COMMON,4,2,6,0,0,NONE,,,Efrem Palacios,False,0,True,2,BRM_016,"Once a lowly ""Stick Flinger"", he's been relentless on the path to his ultimate dream: ""Tauren Flinger""."
WON_115,102659,Blast from the Past,Get 2 Spare Parts. Summon two 1/1 Boom Bots. Shuffle a Bomb into your opponent's deck.,WONDERS,2023-08-16,,SPELL,WARRIOR,WARRIOR,COMMON,4,0,0,0,0,NONE,,,Matt Dixon,False,1,False,1,WON_115,Talk about a nostalgia bomb.
WON_052,102579,Bronze Dragonknight,"Taunt. Battlecry: If this has 5 or more Attack, summon a copy of this.",WONDERS,2023-08-16,,MINION,PALADIN,PALADIN,EPIC,4,3,5,0,0,NONE,DRAGON,BATTLECRY|TAUNT,Ivo Campelo da Silva,False,1,False,1,WON_052,"He had been here before, and in some ways, he would always be fighting in Silithus."
WON_125,102669,C'Thun's Chosen,Divine Shield Battlecry: Give your C'Thun +3/+3 (wherever it is).,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,COMMON,4,4,2,0,0,NONE,UNDEAD,BATTLECRY|DIVINE_SHIELD,Jesper Ejsing,False,0,True,2,OG_283,He gave her a promise ring and everything.
WON_037,102562,Cabalist's Tome,Get 3 random Mage spells.,WONDERS,2023-08-16,,SPELL,MAGE,MAGE,EPIC,4,0,0,0,0,ARCANE,,,Milivoj Ceran,False,0,True,2,OG_090,What's in there? I bet it's cookie recipes!
WON_306,103196,Cobra Shot,Deal 3 damage to a minion and the enemy hero.,WONDERS,2023-08-16,,SPELL,HUNTER,HUNTER,COMMON,4,0,0,0,0,NATURE,,,Howard Lyon,False,0,True,2,GVG_073,"""Cobra Shot"" hurts way, way, way more than ""Cobra Cuddle."""
WON_131,102675,Crazed Worshipper,"Taunt Whenever this minion takes damage, give your C'Thun +1/+1 (wherever it is).",WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,EPIC,4,3,6,0,0,NONE,,TAUNT,Gonzalo Ordonez,False,0,True,2,OG_321,Every month they share a pancake breakfast with the Perfectly Rational Worshippers.
WON_330,103233,Cult Apothecary,"Battlecry: For each enemy minion, restore 2 Health to your hero.",WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,COMMON,4,4,4,0,0,NONE,,BATTLECRY,Paul Mafayon,False,0,True,2,OG_295,Cults need pharmacists too.
WON_029,102554,Dalaran Aspirant,Spell Damage +1 Inspire: Gain Spell Damage +1.,WONDERS,2023-08-16,,MINION,MAGE,MAGE,COMMON,4,3,5,0,0,NONE,,INSPIRE,Dan Scott,False,0,True,2,AT_006,Is he aspiring or inspiring? Make up your mind!
WON_100,102643,Dark Bargain,Destroy 2 random enemy minions. Discard 2 random cards.,WONDERS,2023-08-16,,SPELL,WARLOCK,WARLOCK,EPIC,4,0,0,0,0,SHADOW,,,Paul Mafayon,False,1,True,2,AT_025,A prime example of lose-lose negotiating.
WON_073,102609,Dark Iron Skulker,Battlecry: Deal 2 damage to all undamaged enemy minions.,WONDERS,2023-08-16,,MINION,ROGUE,ROGUE,RARE,4,4,3,0,0,NONE,,BATTLECRY,Eric Braddock,False,0,True,2,BRM_008,"He loves skulking. He skulks after hours just for the joy of it, but his friends are pretty worried he'll get burnt out."
WON_144,102690,Eyestalk of C'Thun,"Taunt, Lifesteal Whenever your C'Thun gains Attack or Health, this does too (wherever it is).",WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,EPIC,4,1,1,0,0,NONE,,LIFESTEAL|TAUNT,Slawomir Maniak,False,0,False,1,WON_144,C'Thun sees all...even next week's lottery numbers.
WON_140,102686,Future Emissary,Battlecry: Reduce the Cost of all Dragons in your hand by (1). Give them +1/+1.,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,COMMON,4,4,4,0,0,NONE,DRAGON,BATTLECRY,Juan Calle,False,0,False,1,WON_140,"When Murozond attacked the past, Nozdormu sought help from the future, even journeying as far as the Forbidden Reach."
WON_035,102560,Goblin Blastmage,"Battlecry: If you control a Mech, deal 6 damage randomly split among all enemies.",WONDERS,2023-08-16,,MINION,MAGE,MAGE,RARE,4,5,4,0,0,NONE,,BATTLECRY,Glenn Rane,False,0,True,2,GVG_004,"If you can't find a bomb to throw, just pick up any goblin invention and throw that."
WON_046,102573,Grimestreet Enforcer,"At the end of your turn, give all minions in your hand +1/+1.",WONDERS,2023-08-16,,MINION,PALADIN,PALADIN,RARE,4,4,4,0,0,NONE,,,Mike Azevedo,False,0,True,2,CFM_639,"""Sir, you don't have a permit to park your mount here."""
WON_117,102661,Hobart Grapplehammer,"Battlecry: If you have a weapon equipped, give all minions in your hand and deck +2/+2.",WONDERS,2023-08-16,,MINION,WARRIOR,WARRIOR,LEGENDARY,4,2,2,0,0,NONE,,BATTLECRY,A. J. Nazzaro,True,0,True,2,CFM_643,Grapplehammer is the horrible mind behind the Automatic Piranha Launcher (banned in 7 districts)!
WON_313,103216,Hooded Acolyte,"Taunt Whenever a character is healed, give your C'Thun +1/+1 (wherever it is).",WONDERS,2023-08-16,,MINION,PRIEST,PRIEST,COMMON,4,3,6,0,0,NONE,,TAUNT,Adam Byrne,False,0,True,2,OG_334,"Wait, what kind of acolyte doesn't wear a hood?"
WON_143,102689,Infinite Amalgam,"Inspire, Frenzy, Spellburst, Honorable Kill, and Overkill: Summon a random 1-Cost minion.",WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,EPIC,4,2,4,0,0,NONE,ALL,FRENZY|HONORABLEKILL|INSPIRE|OVERKILL|SPELLBURST,Jakub Kasper,False,0,False,1,WON_143,"The Infinite Amalgam sought Gammy, the greatest among them, though it feared the queen of the amalgams would never be found."
WON_337,103240,Ironforge Portal,Gain 4 Armor. Summon a random 4-Cost minion.,WONDERS,2023-08-16,,SPELL,WARRIOR,WARRIOR,COMMON,4,0,0,0,0,FIRE,,,Nate Bowden,False,0,True,3,KAR_091,Come to beautiful Ironforge! Where irons are forged and the forges are iron!
WON_045,102572,Ivory Knight,Battlecry: Discover a spell. Restore Health to your hero equal to its Cost.,WONDERS,2023-08-16,,MINION,PALADIN,PALADIN,RARE,4,4,4,0,0,NONE,,BATTLECRY|DISCOVER,Zoltan Boros,False,0,True,3,KAR_057,"Do NOT call it a ""horse""."
WON_116,102660,Ivory Rook,Battlecry: Discover a Taunt minion. Gain Armor equal to its Cost.,WONDERS,2023-08-16,,MINION,WARRIOR,WARRIOR,RARE,4,4,3,0,0,NONE,,BATTLECRY|DISCOVER,Anton Zemskov,False,1,False,1,WON_116,"Bringing back this cycle was risky, but the Ivory Queen thought it was worth the gambit."
WON_118,102662,Jade Spirit,Battlecry: Summon a{1} {0} Jade Golem.@Battlecry: Summon a Jade Golem.,WONDERS,2023-08-16,,MINION,NEUTRAL,DRUID|ROGUE|SHAMAN,COMMON,4,3,3,0,0,NONE,ELEMENTAL,BATTLECRY|JADE_GOLEM,Peter Stapleton,False,0,True,2,CFM_715,"""He's so cute! I just want to squeeze him, then use him for Jade Golem parts!"" - Aya Blackpaw"
WON_078,102617,Jade Telegram,Look at 3 cards in your opponent's hand and shuffle one of them into their deck. Summon a{1} {0} Jade Golem.@Look at 3 cards in your opponent's hand and shuffle one of them into their deck. Summon a Jade Golem.,WONDERS,2023-08-16,,SPELL,ROGUE,ROGUE,RARE,4,0,0,0,0,NONE,,,Kleston Marques,False,1,False,1,WON_078,Golem-gram for Han'Cho! Golem-gram for Han'Cho!
WON_010,102500,Klaxxi Amber-Weaver,"Taunt Battlecry: If your C'Thun has at least 10 Attack, gain +5 Health.",WONDERS,2023-08-16,,MINION,DRUID,DRUID,RARE,4,4,5,0,0,NONE,,BATTLECRY|TAUNT,Cole Eastburn,False,0,True,2,OG_188,Amberweaving is a specialty course at the local trade school.
WON_302,103109,Mire Keeper,Choose One - Summon a 2/2 Slime; or Gain an empty Mana Crystal.,WONDERS,2023-08-16,,MINION,DRUID,DRUID,RARE,4,3,4,0,0,NONE,,CHOOSE_ONE,Zoltan Boros,False,0,True,2,OG_202,"""Hey.... Is that Mire for sale?"" ""No. I'm keeping it."""
WON_077,102614,Mount Hyjal Imposter,"Each turn this is in your hand, transform it into a random 4-Cost minion that gains Stealth.",WONDERS,2023-08-16,,MINION,ROGUE,ROGUE,COMMON,4,4,4,0,0,NONE,,,BOSi Studio,False,0,False,1,WON_077,"Among Tyrande's forces, Murozond had planted agents to ensure Archimonde's victory."
WON_057,102591,Onyx Bishop,Battlecry: Summon a random friendly minion that died this game.,WONDERS,2023-08-16,,MINION,PRIEST,PRIEST,RARE,4,3,4,0,0,NONE,,BATTLECRY,Arthur Gimaldinov,False,0,True,2,KAR_204,"B4 is a nice place to visit, but he wouldn't want to live there."
WON_079,102618,The Scarab Lord,Battlecry: Summon a 0/1 Gong for your opponent. Combo: Gain Rush.,WONDERS,2023-08-16,,MINION,ROGUE,ROGUE,LEGENDARY,4,3,3,0,0,NONE,UNDEAD,BATTLECRY|COMBO,Slawomir Maniak,True,1,False,1,WON_079,"What did it cost? 41,400 Silithid Carapace Fragments, to start."
WON_051,102578,Timeless Blessing,"Give four random minions in your hand +4/+4, +3/+3, +2/+2, and +1/+1.",WONDERS,2023-08-16,,SPELL,PALADIN,PALADIN,RARE,4,0,0,0,0,HOLY,,,Mooncolony,False,0,False,1,WON_051,"To defeat the combined power of Murozond and C'Thun, Nozdormu would need heroes of Azeroth's past, present, and future."
WON_340,105562,Tomb Pillager,Deathrattle: Get a Coin.,WONDERS,2023-08-16,,MINION,ROGUE,ROGUE,COMMON,4,6,4,0,0,NONE,UNDEAD,DEATHRATTLE,Dave Allsop,False,0,True,3,LOE_012,"After the guild broke up, he could no longer raid the tombs."
WON_091,102633,Totally Totems,Summon all FIVE?! basic Totems. Overload: (1),WONDERS,2023-08-16,,SPELL,SHAMAN,SHAMAN,EPIC,4,0,0,0,0,NONE,,OVERLOAD,Anton Zemskov,False,0,False,1,WON_091,Hmph. Should've been Grace of Air Totem. Hmph.
WON_322,103225,Usher of Souls,"Whenever a minion dies, give your C'Thun +1/+1 (wherever it is).",WONDERS,2023-08-16,,MINION,WARLOCK,WARLOCK,COMMON,4,3,5,0,0,NONE,,,Dave Allsop,False,0,True,2,OG_302,Nothing unburdens your soul like a good ushing!
WON_300,102993,Virmen Sensei,Battlecry: Give a friendly Beast +3/+3.,WONDERS,2023-08-16,,MINION,DRUID,DRUID,RARE,4,4,4,0,0,NONE,,BATTLECRY,Dany Orizio,False,0,True,2,CFM_816,There is no carrot.
WON_104,102647,Witch of the Arch-Thief,"Battlecry: Summon a 1/3 Voidwalker with Taunt. If your opponent has more minions, repeat.",WONDERS,2023-08-16,,MINION,WARLOCK,WARLOCK,EPIC,4,2,4,0,0,NONE,,BATTLECRY,Mooncolony,False,0,False,1,WON_104,A minion fit for a king.
WON_366,106578,Worgen Greaser,,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,COMMON,4,6,5,0,0,NONE,,,Alex Alexandrov,False,0,True,2,CFM_665,Hair products are 79% of his monthly budget.
WON_339,103242,Alley Armorsmith,"Taunt Whenever this minion deals damage, gain that much Armor.",WONDERS,2023-08-16,,MINION,WARRIOR,WARRIOR,RARE,5,3,7,0,0,NONE,,TAUNT,Rafael Zanchetin,False,0,True,2,CFM_756,The rent is cheap and she passes the savings onto YOU!
WON_323,103226,Bane of Doom,"Deal 3 damage to a character. If it dies, summon a random Demon.",WONDERS,2023-08-16,,SPELL,WARLOCK,WARLOCK,EPIC,5,0,0,0,0,SHADOW,,,Raymond Swanland,False,1,True,3,EX1_320,"My advice to you is to avoid Doom, if possible."
WON_329,103232,Blackwing Corruptor,"Battlecry: If you're holding a Dragon, deal 5 damage.",WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,COMMON,5,5,4,0,0,NONE,,BATTLECRY,Greg Staples,False,0,True,2,BRM_034,He got his name when he gave Blackwing some comic books and rock & roll records.
WON_315,103218,Darkshire Alchemist,Battlecry: Restore 5 Health.,WONDERS,2023-08-16,,MINION,PRIEST,PRIEST,COMMON,5,5,5,0,0,NONE,,BATTLECRY,Chris Seaman,False,0,True,2,OG_234,The secret ingredient: liquified funnel cake.
WON_137,102682,Don Han'Cho,Battlecry: Give a random minion in your hand +5/+5.,WONDERS,2023-08-16,,MINION,NEUTRAL,HUNTER|PALADIN|WARRIOR,LEGENDARY,5,5,5,0,0,NONE,,BATTLECRY,Tyson Murphy,True,0,True,2,CFM_685,"The brilliant mastermind of the Grimy Goons, Han sometimes thinks about ditching the idiot Cho, but that would just tear him apart."
WON_133,102677,Emperor Thaurissan,"At the end of your turn, reduce the Cost of cards in your hand by (1).",WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,5,4,4,0,0,NONE,,,Wayne Reynolds,True,0,True,2,BRM_028,His second greatest regret is summoning an evil Firelord who enslaved his entire people.
WON_341,105563,Flame Lance,Deal 25 damage to a minion.,WONDERS,2023-08-16,,SPELL,MAGE,MAGE,COMMON,5,0,0,0,0,FIRE,,,Nutthapon Petchthai,False,0,True,2,AT_001,"It's on the rack next to ice lance, acid lance, and English muffin lance."
WON_336,103239,Hallazeal the Ascended,Spell Damage +1 Your spells have Lifesteal.,WONDERS,2023-08-16,,MINION,SHAMAN,SHAMAN,LEGENDARY,5,4,6,0,0,NONE,ELEMENTAL,SPELL_DAMAGE,Wayne Reynolds,True,0,True,2,OG_209,Hallazeals all your dallazamage.
WON_303,103193,Jade Behemoth,Taunt Battlecry: Summon a{1} {0} Jade Golem.@Taunt Battlecry: Summon a Jade Golem.,WONDERS,2023-08-16,,MINION,DRUID,DRUID,COMMON,5,3,6,0,0,NONE,,BATTLECRY|TAUNT,Zoltan Boros,False,0,True,2,CFM_343,I think we should talk about the jade elephant in the room.
WON_142,102688,Menagerie Jug,Battlecry: Give 3 random friendly minions of different minion types +2/+2.,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,COMMON,5,3,3,0,0,NONE,,BATTLECRY,Ludo Lullabi & Nutchapol,False,2,False,2,WON_142,It's art imitating Battlegrounds imitating life.
WON_305,103195,Menagerie Warden,Battlecry: Choose a friendly Beast. Summon a copy of it.,WONDERS,2023-08-16,,MINION,DRUID,DRUID,COMMON,5,5,4,0,0,NONE,,BATTLECRY,Alex Horley Orlandelli,False,0,True,3,KAR_065,Please? Can I keep him? I promise to clean his cage every day.
WON_328,103231,Mukla's Champion,Inspire: Give your other minions +1/+1.,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,COMMON,5,5,3,0,0,NONE,BEAST,INSPIRE,Andrew Hou,False,0,True,2,AT_090,"An elegant gorilla, for a more civilized age."
WON_334,103237,Mysterious Challenger,Battlecry: Put one of each Secret from your deck into the battlefield.,WONDERS,2023-08-16,,MINION,PALADIN,PALADIN,EPIC,5,5,5,0,0,NONE,,BATTLECRY,Zoltan Boros,False,0,True,2,AT_079,"He may sound surly and antisocial, but he's actually just really shy."
WON_036,102561,Servant of Yogg-Saron,Battlecry: Cast a random spell that costs (5) or MORE (targets chosen randomly).,WONDERS,2023-08-16,,MINION,MAGE,MAGE,RARE,5,5,4,0,0,NONE,,BATTLECRY,Slawomir Maniak,False,0,True,2,OG_087,Yogg-Saron always likes to complain about how he has too many servants and there are too many mouths to feed.
WON_316,103219,Shado-Pan Rider,Combo: Gain +4 Attack.,WONDERS,2023-08-16,,MINION,ROGUE,ROGUE,COMMON,5,3,7,0,0,NONE,,COMBO,Ryan Metcalf,False,0,True,2,AT_028,"He needed a break after that business in the Vale of Eternal Blossoms. Naturally, he chose to spend his vacation in an icy snowscape killing monsters."
WON_128,102672,Sludge Belcher,Taunt Deathrattle: Summon a 1/2 Slime with Taunt.,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,RARE,5,3,6,0,0,NONE,UNDEAD,DEATHRATTLE|TAUNT,Nate Bowden,False,0,True,2,FP1_012,DO NOT GIVE HIM A ROOT BEER.
WON_146,102692,Soridormi,"Dormant for 2 turns. When this awakens, reduce the Cost of all Dragons in your hand by (4).",WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,5,8,8,0,0,NONE,DRAGON,,Zoltan Boros,True,0,False,1,WON_146,Perdón! I slept.
WON_058,102592,Spawn of Shadows,Battlecry and Inspire: Deal 4 damage to each hero.,WONDERS,2023-08-16,,MINION,PRIEST,PRIEST,RARE,5,5,5,0,0,NONE,UNDEAD,BATTLECRY|INSPIRE,Dave Allsop,False,0,True,2,AT_012,What did you expect to happen? He's a Spawn. Of Shadows.
WON_085,102627,Thunder Bluff Valiant,Battlecry and Inspire: Give your Totems +2 Attack.,WONDERS,2023-08-16,,MINION,SHAMAN,SHAMAN,RARE,5,3,6,0,0,NONE,,BATTLECRY|INSPIRE,Sean McNally,False,0,True,2,AT_049,"Allowing totems to attack is not cheating. I mean, there isn't anything in the rule books about it."
WON_111,102655,Ancient Shieldbearer,"Battlecry: If your C'Thun has at least 10 Attack, gain 10 Armor.",WONDERS,2023-08-16,,MINION,WARRIOR,WARRIOR,RARE,6,6,6,0,0,NONE,,BATTLECRY,Alex Konstad,False,0,True,2,OG_301,"Back in her day, each shield weighed two tons and she had to carry four of them on each arm!"
WON_136,102681,Aya Blackpaw,Battlecry and Deathrattle: Summon a{1} {0} Jade Golem. @ Battlecry and Deathrattle: Summon a Jade Golem.,WONDERS,2023-08-16,,MINION,NEUTRAL,DRUID|ROGUE|SHAMAN,LEGENDARY,6,6,3,0,0,NONE,,BATTLECRY|DEATHRATTLE|JADE_GOLEM,Glenn Rane,True,0,True,2,CFM_902,"Though young, Aya took over as the leader of Jade Lotus through her charisma and strategic acumen when her predecessor was accidentally crushed by a jade golem."
WON_041,102568,"Chromie, Timehopper",Battlecry: Visit a Historical Epoch. Shuffle the others into your deck.,WONDERS,2023-08-16,,MINION,MAGE,MAGE,LEGENDARY,6,4,4,0,0,NONE,,BATTLECRY,Mooncolony,True,0,False,1,WON_041,"""Noz, you're telling me you built a time machine...out of a Hearthstone card?"""
